Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Kenya,2,12,11,21.0082191780822,0.166666666666667,0.523604590505999,123,0-14
Kenya,5,12,2,20.7452054794521,0.416666666666667,0.0964078182778656,126,0-14
Lesotho,4,12,6,18.9369863013699,0.333333333333333,0.316840277777777,3,0-14
Lesotho,0,12,3,18.8712328767123,0,0.15897212543554,36,0-14
Lesotho,2,12,1,18.6082191780822,0.166666666666667,0.0537396937573616,62,0-14
Lesotho,0,12,0,18.5095890410959,0,0,69,0-14
Lesotho,0,12,2,17.786301369863,0,0.112446087492298,72,0-14
Lesotho,3,12,5,18.9698630136986,0.25,0.263575967648758,74,0-14
Lesotho,10,12,15,18.5095890410959,0.833333333333333,0.810390763765541,76,0-14
Lesotho,12,12,25,18.8383561643836,1,1.32707969749854,79,0-14
Lesotho,4,12,3,18.5095890410959,0.333333333333333,0.162078152753108,80,0-14
Lesotho,6,12,5,18.8383561643836,0.5,0.265415939499709,81,0-14
Lesotho,2,12,7,16.7013698630137,0.166666666666667,0.419127296587926,82,0-14
Lesotho,2,12,4,18.9698630136986,0.166666666666667,0.210860774119007,90,0-14
Lesotho,42,12,12,18.9041095890411,3.5,0.634782608695652,100,0-14
Lesotho,0,12,1,17.8191780821918,0,0.0561193111931119,107,0-14
Lesotho,2,12,6,18.6082191780822,0.166666666666667,0.322438162544169,109,0-14
Lesotho,11,12,17,18.5095890410959,0.916666666666667,0.918442865600947,110,0-14
Lesotho,4,12,1,17.1287671232877,0.333333333333333,0.0583813179782469,112,0-14
Lesotho,8,12,13,18.4109589041096,0.666666666666667,0.70610119047619,116,0-14
Lesotho,5,12,13,18.2794520547945,0.416666666666667,0.711181055155876,122,0-14
Malawi,6,12,42,23.9342465753425,0.5,1.75480769230769,1,0-14
Malawi,3,12,3,23.572602739726,0.25,0.127266387726639,4,0-14
Malawi,3,12,14,23.6712328767123,0.25,0.591435185185186,17,0-14
Malawi,13,12,30,23.7698630136986,1.08333333333333,1.26210235131397,19,0-14
Malawi,7,12,51,23.7698630136986,0.583333333333333,2.14557399723375,33,0-14
Malawi,11,12,40,23.2767123287671,0.916666666666667,1.71845574387947,61,0-14
