Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Kenya,1,12,3,21.041095890411,0.0833333333333333,0.142578125,109,0-14
Kenya,4,12,3,20.5479452054795,0.333333333333333,0.146,111,0-14
Kenya,0,12,1,20.9424657534247,0,0.0477498691784405,117,0-14
Kenya,9,12,2,21.041095890411,0.75,0.0950520833333331,119,0-14
Kenya,0,12,3,21.0082191780822,0,0.142801251956181,120,0-14
Kenya,2,12,0,21.0082191780822,0.166666666666667,0,121,0-14
Kenya,2,12,17,21.0082191780822,0.166666666666667,0.809207094418362,126,0-14
Kenya,2,12,11,21.0082191780822,0.166666666666667,0.523604590505999,143,0-14
Kenya,5,12,2,20.7452054794521,0.416666666666667,0.0964078182778656,146,0-14
Lesotho,3,12,6,18.9369863013699,0.25,0.316840277777777,3,0-14
Lesotho,0,12,3,18.8712328767123,0,0.15897212543554,39,0-14
Lesotho,2,12,1,18.6082191780822,0.166666666666667,0.0537396937573616,69,0-14
Lesotho,0,12,0,18.5095890410959,0,0,78,0-14
Lesotho,0,12,2,17.786301369863,0,0.112446087492298,81,0-14
Lesotho,3,12,5,18.9698630136986,0.25,0.263575967648758,83,0-14
Lesotho,10,12,15,18.5095890410959,0.833333333333333,0.810390763765541,85,0-14
Lesotho,12,12,25,18.8383561643836,1,1.32707969749854,89,0-14
Lesotho,4,12,3,18.5095890410959,0.333333333333333,0.162078152753108,90,0-14
Lesotho,6,12,5,18.8383561643836,0.5,0.265415939499709,92,0-14
Lesotho,2,12,7,16.7013698630137,0.166666666666667,0.419127296587926,93,0-14
Lesotho,2,12,4,18.9698630136986,0.166666666666667,0.210860774119007,102,0-14
Lesotho,42,12,12,18.9041095890411,3.5,0.634782608695652,114,0-14
Lesotho,0,12,1,17.8191780821918,0,0.0561193111931119,122,0-14
Lesotho,2,12,6,18.6082191780822,0.166666666666667,0.322438162544169,124,0-14
Lesotho,11,12,16,18.5095890410959,0.916666666666667,0.864416814683244,125,0-14
Lesotho,3,12,1,17.1287671232877,0.25,0.0583813179782469,127,0-14
Lesotho,8,12,13,18.4109589041096,0.666666666666667,0.70610119047619,131,0-14
Lesotho,5,12,13,18.2794520547945,0.416666666666667,0.711181055155876,142,0-14
Malawi,6,12,42,23.9342465753425,0.5,1.75480769230769,1,0-14
Malawi,3,12,2,23.572602739726,0.25,0.0848442584844259,4,0-14
Malawi,3,12,14,23.6712328767123,0.25,0.591435185185186,19,0-14
Malawi,13,12,29,23.7698630136986,1.08333333333333,1.22003227293684,21,0-14
Malawi,7,12,50,23.7698630136986,0.583333333333333,2.10350391885662,36,0-14
Malawi,11,12,38,23.2767123287671,0.916666666666667,1.6325329566855,68,0-14
Malawi,12,12,19,23.9342465753425,1,0.793841575091574,79,0-14
Malawi,25,12,55,24,2.08333333333333,2.29166666666667,98,0-14
Malawi,12,12,17,23.9013698630137,1,0.711256304447501,101,0-14
Malawi,0,12,32,23.3095890410959,0,1.37282557592854,104,0-14
Malawi,7,12,32,23.7698630136986,0.583333333333333,1.34624250806824,110,0-14
Malawi,30,12,72,23.7369863013699,2.5,3.03324099722991,113,0-14
Malawi,2,12,8,23.8027397260274,0.166666666666667,0.33609576427256,136,0-14
Malawi,6,12,62,23.7698630136986,0.5,2.60834485938221,141,0-14
Malawi,24,12,53,23.9342465753425,2,2.21440018315018,145,0-14
Uganda,1,12,4,18.0164383561644,0.0833333333333333,0.222019464720194,6,0-14
Uganda,1,12,13,18.0493150684931,0.0833333333333333,0.720248937462054,9,0-14
Uganda,0,12,8,19.0356164383562,0,0.420264824409901,55,0-14
Uganda,4,12,7,17.0301369863014,0.333333333333333,0.411036036036035,60,0-14
Uganda,7,12,9,18.1479452054794,0.583333333333333,0.49592391304348,62,0-14
Uganda,3,12,11,17.9835616438356,0.25,0.611669713589275,64,0-14
Uganda,2,12,26,18.0493150684931,0.166666666666667,1.44049787492411,65,0-14
Uganda,0,12,8,14.9260273972603,0,0.5359765051395,66,0-14
Uganda,6,12,18,18.0493150684931,0.5,0.997267759562844,73,0-14
Uganda,0,12,40,17.9506849315068,0,2.22832722832723,76,0-14
Uganda,3,12,16,16.8986301369863,0.25,0.946822308690013,94,0-14
Uganda,48,12,79,16.3397260273973,4,4.83484238765928,95,0-14
Uganda,1,12,33,18.5753424657534,0.0833333333333333,1.77654867256637,108,0-14
Uganda,1,12,20,18.0493150684931,0.0833333333333333,1.10807528840316,115,0-14
Uganda,10,12,32,17.0301369863014,0.833333333333333,1.87902187902188,116,0-14
Uganda,2,12,15,17.9506849315068,0.166666666666667,0.835622710622713,128,0-14
Uganda,0,12,9,17.786301369863,0,0.506007393715342,129,0-14
Uganda,0,12,19,18.2465753424658,0,1.04129129129129,130,0-14
Uganda,2,12,5,17.4904109589041,0.166666666666667,0.285870927318296,144,0-14
Tanzania,5,12,25,16.5369863013698,0.416666666666667,1.51176275679258,58,0-14
Tanzania,54,12,31,15.9123287671233,4.5,1.94817493112948,87,0-14
Tanzania,7,12,60,27.7479452054794,0.583333333333333,2.16232227488152,72,0-14
Tanzania,3,12,18,19.3972602739726,0.25,0.927966101694915,99,0-14
Tanzania,8,12,23,15.9780821917809,0.666666666666667,1.43947187928669,61,0-14
Tanzania,8,12,16,15.2876712328768,0.666666666666667,1.04659498207885,140,0-14
Tanzania,57,12,36,15.8465753424657,4.75,2.27178423236515,91,0-14
Tanzania,1,12,33,15.813698630137,0.0833333333333333,2.08679833679834,59,0-14
Tanzania,1,12,37,16.1095890410959,0.0833333333333333,2.29676870748299,137,0-14
Tanzania,21,12,103,16.0109589041096,1.75,6.43309377138946,134,0-14
Tanzania,12,12,16,14.1698630136987,1,1.1291569992266,135,0-14
Tanzania,3,12,15,12.986301369863,0.25,1.15506329113924,22,0-14
Tanzania,38,12,66,15.9123287671233,3.16666666666667,4.14772727272727,56,0-14
Tanzania,14,12,23,15.9780821917809,1.16666666666667,1.43947187928669,112,0-14
Tanzania,0,12,3,12.9205479452055,0,0.232188295165394,133,0-14
Tanzania,4,12,15,12.4602739726027,0.333333333333333,1.20382585751979,7,0-14
Tanzania,1,12,11,12.986301369863,0.0833333333333333,0.84704641350211,8,0-14
Tanzania,13,12,54,16.0109589041096,1.08333333333333,3.37268993839836,107,0-14
Tanzania,8,12,28,12.427397260274,0.666666666666667,2.25308641975309,118,0-14
Tanzania,26,12,66,15.6493150684931,2.16666666666667,4.21743697478992,75,0-14
Zimbabwe,42,12,23,25.0849315068493,3.5,0.91688510266492,2,0-14
Zimbabwe,2,12,3,15.2219178082192,0.166666666666667,0.197084233261339,18,0-14
Zimbabwe,16,12,30,25.5123287671233,1.33333333333333,1.17590206185567,20,0-14
Zimbabwe,3,12,108,24.8876712328767,0.25,4.33949801849406,24,0-14
Zimbabwe,0,12,2,14.0712328767123,0,0.142133956386293,38,0-14
Zimbabwe,0,12,4,24.9534246575342,0,0.160298638559508,42,0-14
Zimbabwe,1,12,3,13.6109589041096,0.0833333333333333,0.220410628019323,84,0-14
Zimbabwe,5,12,13,24.8876712328767,0.416666666666667,0.522346983707618,86,0-14
Zimbabwe,19,12,1,23.1452054794521,1.58333333333333,0.0432054924242423,103,0-14
Zimbabwe,7,12,9,23.7698630136986,0.583333333333333,0.378630705394191,106,0-14
Zimbabwe,4,12,15,24.8876712328767,0.333333333333333,0.602708058124175,123,0-14
Zimbabwe,1,12,2,14.5972602739726,0.0833333333333333,0.137012012012012,132,0-14
Zimbabwe,7,12,12,24.8876712328767,0.583333333333333,0.48216644649934,138,0-14
